,road,idx,lrp,lat,lon
159418,R170,181,LRP053,21.9307216,91.9606111
159424,R203,181,LRP063a,23.8688327,91.0228327
159436,R250,181,LRP079a,24.8793882,92.4534167
159439,R281,181,LRP064,24.8010556,92.1621111
159453,R360,181,LRP066a,24.4162222,90.747583
159455,R370,181,LRP075a,24.9022222,91.0112222
159466,R545,181,LRP072a,24.9368052,88.7483608
159468,R547,181,LRP081b,24.912083300000003,88.4727771
159478,R585,181,LRP078a,25.5141111,88.85927779999999
159495,R745,181,LRP080,23.6515,88.8389163
159517,R860,181,LRP049,23.1953608,90.5281938
159519,R870,181,LRP061b,22.5489997,89.9807771
159522,R890,181,LRP100,22.033638600000003,90.6427774
159689,Z1811,181,LRP119,21.6214993,92.3083333
159745,Z2834,181,LRP155,25.2460274,90.0056111
159831,Z5002,181,LRP075a,25.8571389,88.61616670000001
160085,Z7710,181,LRP032,22.7660556,89.9977774
160104,Z8033,181,LRPE,22.5824993,90.0923608
160165,Z8708,181,LRP050e,22.2271382,90.0157778
160174,Z8806,181,LRP079,22.1735549,90.333166
160185,N1,182,LRP082,23.4775549,91.0986663
160187,N102,182,LRP064c,23.9060833,91.1257216
160191,N106,182,LRP052b,22.619249300000003,92.1031944
160207,N2,182,LRP069b,24.0570556,90.9654167
160219,N3,182,LRP076e,24.4520556,90.3825271
160223,N4,182,LRP072c,24.3424719,89.92605490000001
160232,N5,182,LRP060c,23.8545833,89.92522159999999
160241,N509,182,LRP093b,26.3463886,89.0252216
160253,N6,182,LRP097,24.3951663,89.0324716
160258,N7,182,LRP073,23.508000000000003,89.4505556
160273,N8,182,LRP073a,23.345583,89.99841629999999
160278,N805,182,LRP060b,23.0533889,89.77455490000001
160288,R140,182,LRP078a,23.1469997,90.7276382
160298,R160,182,LRP072b,23.045333,91.8775549
160299,R161,182,LRP062d,22.2061944,92.2155
160303,R170,182,LRP054,21.9216938,91.9613333
160309,R203,182,LRP064,23.8702493,91.0316104
160321,R250,182,LRP079b,24.8793882,92.4533056
160324,R281,182,LRP064a,24.8071667,92.1569444
160338,R360,182,LRP067,24.4125556,90.7476941
160340,R370,182,LRP075b,24.9022222,91.0114167
160351,R545,182,LRP073,24.938083,88.7482774
160353,R547,182,LRP082,24.9107222,88.4728882
160363,R585,182,LRP078b,25.5188327,88.85575
160380,R745,182,LRP080a,23.65275,88.8398886
160402,R860,182,LRP049a,23.1953886,90.5282771
160404,R870,182,LRP062,22.554305600000003,89.9766104
160407,R890,182,LRP100a,22.0356663,90.6433886
160574,Z1811,182,LRP188a,21.4311104,92.1792771
160630,Z2834,182,LRP155a,25.2463608,90.00488890000001
160716,Z5002,182,LRP075b,25.8569444,88.6207216
160970,Z7710,182,LRP033,22.7576944,89.9987219
161050,Z8708,182,LRP051,22.2246104,90.0144444
161059,Z8806,182,LRP080,22.1814438,90.3310827
161070,N1,183,LRP082a,23.4778604,91.1036111
161072,N102,183,LRP065,23.9094722,91.1245549
161076,N106,183,LRP053,22.6203604,92.1038056
161092,N2,183,LRP069b,24.0570556,90.9654167
161104,N3,183,LRP077,24.4533056,90.3822216
161108,N4,183,LRP073,24.3451663,89.9268882
161117,N5,183,LRP060d,23.8549722,89.9232493
161126,N509,183,LRP093c,26.3473052,89.02505490000001
161138,N6,183,LRP097a,24.399194100000003,89.0311104
161143,N7,183,LRP074,23.5036111,89.4414163
161158,N8,183,LRP074,23.343833,89.99813859999999
161163,N805,183,LRP061,23.05275,89.7754993
161173,R140,183,LRP078b,23.1449997,90.7283604
161183,R160,183,LRP073,23.0462497,91.8839997
161184,R161,183,LRP062e,22.2035,92.2166111
161188,R170,183,LRP054a,21.920471600000003,91.9614722
161194,R203,183,LRP064a,23.8702771,91.032666
161206,R250,183,LRP080,24.8794438,92.4523889
161209,R281,183,LRP065,24.8075556,92.1563056
161223,R360,183,LRP068,24.4038056,90.7491108
161225,R370,183,LRP075c,24.9028056,91.0137778
161236,R545,183,LRP073a,24.942833,88.74688859999999
161238,R547,183,LRP082a,24.9073889,88.47186040000001
161248,R585,183,LRP079,25.519166,88.85552779999999
161265,R745,183,LRP080b,23.6469719,88.8434719
161287,R860,183,LRP049b,23.1953052,90.5284438
161289,R870,183,LRP062a,22.5562222,89.97494379999999
161292,R890,183,LRP100b,22.0363886,90.6414997
161459,Z1811,183,LRP188b,21.4310827,92.1793049
161515,Z2834,183,LRP156,25.2481663,90.0023333
161601,Z5002,183,LRP075c,25.857083300000003,88.6248882
161855,Z7710,183,LRP033a,22.7568611,89.99813859999999
161935,Z8708,183,LRP051a,22.2244993,90.0144167
161944,Z8806,183,LRP080a,22.178916,90.3252216
161955,N1,184,LRP083,23.4779993,91.1055278
161957,N102,184,LRP065a,23.9152778,91.122666
161961,N106,184,LRP053a,22.6221104,92.1066111
161977,N2,184,LRP070,24.0570833,90.9685271
161989,N3,184,LRP078,24.46225,90.3813604
161993,N4,184,LRP073a,24.3459441,89.92741600000001
162002,N5,184,LRP060e,23.8549167,89.91969379999999
162011,N509,184,LRP094,26.3494163,89.022416
162023,N6,184,LRP097b,24.3994997,89.0311104
162028,N7,184,LRP075,23.4983886,89.43380520000001
162043,N8,184,LRP074a,23.3402497,89.99813859999999
162048,N805,184,LRP061a,23.0477774,89.7828327
162058,R140,184,LRP079,23.3099167,90.7289993
162068,R160,184,LRP074,23.0511667,91.8913608
162069,R161,184,LRP063,22.2026389,92.2173604
162073,R170,184,LRP054b,21.9187493,91.9616389
162079,R203,184,LRP064b,23.8753604,91.0407497
162091,R250,184,LRP080a,24.879916,92.447083
162094,R281,184,LRP065a,24.8091111,92.1559722
162108,R360,184,LRP068a,24.40375,90.7491663
162110,R370,184,LRP075d,24.90275,91.0142778
162121,R545,184,LRP073b,24.9454163,88.74688859999999
162123,R547,184,LRP083,24.9023889,88.46933270000001
162133,R585,184,LRP079a,25.5228604,88.85288890000001
162150,R745,184,LRP080c,23.6459719,88.84441629999999
162172,R860,184,LRP049c,23.1949441,90.5291104
162174,R870,184,LRP062b,22.5563056,89.9748882
162177,R890,184,LRP100c,22.0364163,90.6413608
162344,Z1811,184,LRP188c,21.4308882,92.1796104
162400,Z2834,184,LRP156a,25.2526667,89.9991663
162486,Z5002,184,LRP076,25.8571111,88.6260271
162740,Z7710,184,LRP033b,22.7535278,89.9969997
162820,Z8708,184,LRP051b,22.2170271,90.01527779999999
162829,Z8806,184,LRP080b,22.179166,90.3247216
162840,N1,185,LRP083a,23.4789438,91.1177216
162842,N102,185,LRP066,23.918166,91.1216938
162846,N106,185,LRP053b,22.622916,92.1081111
162862,N2,185,LRP070a,24.057027800000004,90.9696382
162874,N3,185,LRP078a,24.4664444,90.3822493
162878,N4,185,LRP073b,24.3475274,89.9292493
162887,N5,185,LRP060f,23.8549167,89.91955490000001
162896,N509,185,LRP094a,26.351861100000004,89.02972159999999
162908,N6,185,LRP098,24.4033333,89.029166
162913,N7,185,LRP076,23.4908052,89.429916
162928,N8,185,LRP074b,23.340138600000003,89.9981663
162933,N805,185,LRP062,23.0474997,89.78319379999999
162943,R140,185,LRP079a,23.142333,90.72930490000002
162953,R160,185,LRP075,23.0580556,91.8966941
162954,R161,185,LRP063a,22.2014444,92.2180827
162958,R170,185,LRP054c,21.9137222,91.9621111
162964,R203,185,LRP064c,23.8701104,91.0342497
162976,R250,185,LRP081,24.8784993,92.4426386
162979,R281,185,LRP065b,24.8110278,92.156
162993,R360,185,LRP068b,24.4004167,90.7513611
162995,R370,185,LRP075e,24.9010278,91.0100556
163006,R545,185,LRP074,24.9466663,88.7468052
163008,R547,185,LRP083a,24.8978608,88.4661389
163018,R585,185,LRP080,25.526916,88.8499441
163035,R745,185,LRP080d,23.6453052,88.8451108
163057,R860,185,LRP049d,23.1952774,90.529166
163059,R870,185,LRP062c,22.5574722,89.97322159999999
163062,R890,185,LRP101,22.037833,90.6364163
163229,Z1811,185,LRP188d,21.4298327,92.17897159999998
163285,Z2834,185,LRP156b,25.2553056,89.9946108
163371,Z5002,185,LRP076a,25.8571667,88.6275549
163625,Z7710,185,LRP034,22.7492774,89.99686080000001
163705,Z8708,185,LRP052,22.2167771,90.0156944
163714,Z8806,185,LRP081,22.1805549,90.3239438
163725,N1,186,LRP084,23.4789716,91.1179993
163727,N102,186,LRP066a,23.9238049,91.1198327
163731,N106,186,LRP054,22.6240827,92.1106667
163747,N2,186,LRP070b,24.057,90.969916
163759,N3,186,LRP078b,24.4706104,90.3836663
163763,N4,186,LRP073c,24.3477219,89.92947159999999
163772,N5,186,LRP061,23.8547778,89.91841600000001
163781,N509,186,LRP095,26.3531944,89.01075
163793,N6,186,LRP098a,24.4064722,89.02030490000001
163798,N7,186,LRP076a,23.4907219,89.429916
163813,N8,186,LRP075,23.3349163,89.9991108
163818,N805,186,LRP062a,23.0421386,89.7911108
163828,R140,186,LRP080,23.1361663,90.7345552
163838,R160,186,LRP076,23.0635556,91.9033611
163839,R161,186,LRP063b,22.1969163,92.2323604
163843,R170,186,LRP055,21.9122778,91.9622778
163849,R203,186,LRP064d,23.8701104,91.0343886
163861,R250,186,LRP081a,24.8781938,92.441833
163864,R281,186,LRP065c,24.8157222,92.1569444
163878,R360,186,LRP068c,24.3992497,90.7520556
163880,R370,186,LRP075f,24.9023611,91.0166111
163891,R545,186,LRP074a,24.9520833,88.74688859999999
163893,R547,186,LRP084,24.8948052,88.4639722
163903,R585,186,LRP080a,25.5275271,88.84952740000001
163920,R745,186,LRP081,23.6449997,88.84549969999999
163942,R860,186,LRP049e,23.1939719,90.5326938
163944,R870,186,LRP063,22.5618611,89.97222159999998
163947,R890,186,LRP102,22.039638600000004,90.6269716
164114,Z1811,186,LRP188e,21.4266938,92.1749993
164170,Z2834,186,LRP156c,25.2561111,89.99322190000001
164256,Z5002,186,LRP076b,25.8581111,88.63252709999999
164510,Z7710,186,LRP034a,22.7467774,89.9971386
164590,Z8708,186,LRP052a,22.2165,90.0170827
164599,Z8806,186,LRP081a,22.1847219,90.318916
164610,N1,187,LRP084a,23.4789716,91.118166
164612,N102,187,LRP067,23.9268327,91.1188327
164616,N106,187,LRP054a,22.6267216,92.1125278
164632,N2,187,LRP070c,24.0563056,90.9743604
164644,N3,187,LRP079,24.4709438,90.3837497
164648,N4,187,LRP073d,24.3509444,89.93333299999999
164657,N5,187,LRP061a,23.8543889,89.9151944
164666,N509,187,LRP095a,26.3551111,89.007
164678,N6,187,LRP099,24.4065,89.0201938
164683,N7,187,LRP076b,23.4899997,89.4295271
164698,N8,187,LRP075a,23.3222771,89.9988608
164703,N805,187,LRP063,23.0420552,89.7912497
164713,R140,187,LRP080a,23.1352497,90.7357497
164723,R160,187,LRP076a,23.0640556,91.9041944
164724,R161,187,LRP064,22.1963886,92.2169716
164728,R170,187,LRP056,21.9028889,91.9635278
164734,R203,187,LRP064e,23.8695827,91.0399441
164746,R250,187,LRP081b,24.8769438,92.4391108
164749,R281,187,LRP066,24.816,92.1568889
164763,R360,187,LRP069,24.3960552,90.7539167
164765,R370,187,LRP076,24.9020556,91.018166
164776,R545,187,LRP074b,24.954277800000003,88.7474441
164778,R547,187,LRP084a,24.8950552,88.4639444
164788,R585,187,LRP080b,25.5326938,88.8458052
164805,R745,187,LRP081a,23.6426663,88.85425
164827,R860,187,LRP049f,23.1939719,90.5327216
164829,R870,187,LRP063a,22.5622222,89.9721104
164832,R890,187,LRP102a,22.0406386,90.6250271
164999,Z1811,187,LRP190,21.4230271,92.1827771
165055,Z2834,187,LRP157,25.2562222,89.9930274
165141,Z5002,187,LRP077,25.858583300000003,88.6349997
165395,Z7710,187,LRP034b,22.7409719,89.99819409999999
165475,Z8708,187,LRP052b,22.2150278,90.0183882
165484,Z8806,187,LRP082,22.184888600000004,90.316666
165495,N1,188,LRP084b,23.4793327,91.1234716
165497,N102,188,LRP067a,23.9278049,91.1185271
165501,N106,188,LRP054b,22.6277771,92.1130833
165517,N2,188,LRP070d,24.0561944,90.97522159999998
165529,N3,188,LRP079a,24.4740827,90.3849441
165533,N4,188,LRP074,24.3516667,89.9342219
165542,N5,188,LRP061b,23.8543889,89.91508329999999
165551,N509,188,LRP096,26.35775,89.0021389
165563,N6,188,LRP099a,24.4090556,89.01222220000001
165568,N7,188,LRP076c,23.4895552,89.4293327
165583,N8,188,LRP076,23.3265827,89.9982774
165588,N805,188,LRP063a,23.0398608,89.7944719
165598,R140,188,LRP080b,23.1345552,90.7363886
165608,R160,188,LRP076b,23.0641389,91.9043889
165609,R161,188,LRP064a,22.1962774,92.217166
165613,R170,188,LRP056a,21.898083,91.9659722
165619,R203,188,LRP065,23.8701382,91.0400552
165631,R250,188,LRP081c,24.876499300000003,92.438083
165634,R281,188,LRP066a,24.817166,92.1569167
165648,R360,188,LRP070,24.3884163,90.7590278
165650,R370,188,LRP076a,24.9010278,91.0205271
165661,R545,188,LRP075,24.9556667,88.7474441
165663,R547,188,LRP084b,24.888083,88.4588611
165673,R585,188,LRP081,25.5341941,88.8446941
165690,R745,188,LRP082,23.642583,88.8546667
165712,R860,188,LRP050,23.1923052,90.5376941
165714,R870,188,LRP063b,22.5656111,89.9713049
165717,R890,188,LRP102b,22.0408608,90.6250549
165884,Z1811,188,LRP190a,21.4329993,92.183333
165940,Z2834,188,LRP157a,25.2590278,89.9881941
166026,Z5002,188,LRP078,25.860055600000003,88.6451386
166280,Z7710,188,LRP034c,22.7401108,89.996083
166360,Z8708,188,LRP053,22.2102222,90.01680490000001
166369,Z8806,188,LRP082a,22.185333,90.3141944
166380,N1,189,LRP085,23.4800827,91.1276382
166382,N102,189,LRP067b,23.9348608,91.1161111
166386,N106,189,LRP054c,22.6287216,92.1128056
166402,N2,189,LRP071,24.0558611,90.9783327
166414,N3,189,LRP079b,24.4772771,90.3872219
166418,N4,189,LRP074a,24.3525278,89.9352497
166427,N5,189,LRP062,23.8525278,89.90975
166436,N509,189,LRP097,26.362111100000003,88.99333299999999
166448,N6,189,LRP100,24.4095,89.0105556
166453,N7,189,LRP076d,23.4890552,89.4291104
166468,N8,189,LRP076a,23.3236104,89.9978608
166473,N805,189,LRP064,23.0373608,89.798833
166483,R140,189,LRP081,23.132666,90.7419719
166493,R160,189,LRP076c,23.0662222,91.9068333
166494,R161,189,LRPE,22.1959719,92.1962497
166498,R170,189,LRP056b,21.8977219,91.9643611
166504,R203,189,LRP065a,23.8722493,91.0403608
166516,R250,189,LRP082,24.8742771,92.4342497
166519,R281,189,LRP066b,24.8213049,92.1595278
166533,R360,189,LRP070a,24.388333,90.7590833
166535,R370,189,LRP076b,24.9009722,91.0243882
166546,R545,189,LRP075a,24.9579444,88.74747190000001
166548,R547,189,LRP085,24.8875552,88.4584444
166558,R585,189,LRP081a,25.5411663,88.8397219
166575,R745,189,LRP082a,23.6417219,88.85811109999999
166597,R860,189,LRP050a,23.1917219,90.5442774
166599,R870,189,LRP063c,22.5657222,89.9713049
166602,R890,189,LRP102c,22.0428608,90.6252493
166769,Z1811,189,LRP190b,21.4186104,92.1842497
166825,Z2834,189,LRP157b,25.2591111,89.98816629999999
166911,Z5002,189,LRP078a,25.860055600000003,88.6453052
167165,Z7710,189,LRP034d,22.7381941,89.996083
167245,Z8708,189,LRP053a,22.209527800000004,90.01625
167254,Z8806,189,LRP082b,22.1850552,90.3095
167265,N1,190,LRP086,23.4767216,91.1364441
167267,N102,190,LRP068,23.9354441,91.1161111
167271,N106,190,LRP054d,22.629499300000003,92.1128056
167287,N2,190,LRP071a,24.0553889,90.9828604
167299,N3,190,LRP080,24.478499300000003,90.3885552
167303,N4,190,LRP074b,24.3561944,89.94066629999999
167312,N5,190,LRP062a,23.852277800000003,89.9085556
167321,N509,190,LRP097a,26.364055600000004,88.98977740000001
167333,N6,190,LRP100a,24.4103889,89.0076389
167338,N7,190,LRP076e,23.4889163,89.4290271
167353,N8,190,LRP076b,23.3176104,89.9971108
167358,N805,190,LRP064a,23.0372219,89.79927740000001
167368,R140,190,LRP082,23.1290549,90.7512778
167378,R160,190,LRP077,23.0689438,91.9080833
167383,R170,190,LRP057,21.893833,91.9651667
167389,R203,190,LRP065b,23.8753604,91.0407497
167401,R250,190,LRP082a,24.8720549,92.4310827
167404,R281,190,LRP066c,24.8294993,92.1651667
167418,R360,190,LRP070b,24.3823049,90.7600556
167420,R370,190,LRP077,24.9018611,91.0270549
167431,R545,190,LRP076,24.9646389,88.7472497
167433,R547,190,LRP085a,24.8824438,88.4554167
167443,R585,190,LRP082,25.5417774,88.8392497
167460,R745,190,LRP083,23.6366386,88.8603333
167482,R860,190,LRP050b,23.1917219,90.5444163
167484,R870,190,LRP064,22.568166,89.9716104
167487,R890,190,LRP103,22.0468052,90.6255549
167654,Z1811,190,LRP190c,22.4184438,92.1843052
167710,Z2834,190,LRP158,25.2610278,89.9844441
167796,Z5002,190,LRPE,25.860805600000003,88.6549167
168050,Z7710,190,LRP034e,22.738083,89.9961108
168130,Z8708,190,LRP054,22.2039444,90.0125
168139,Z8806,190,LRP083,22.1855552,90.3120556
168150,N1,191,LRP087,23.468221600000003,91.1394441
168152,N102,191,LRP068a,23.9354997,91.1160833
168156,N106,191,LRP054e,22.6314438,92.1136667
168172,N2,191,LRP071b,24.054,90.9876386
168184,N3,191,LRP080a,24.4781938,90.3881941
168188,N4,191,LRP074c,24.356333300000003,89.940833
168197,N5,191,LRP062b,23.8522222,89.9082778
168206,N509,191,LRP098,26.369221600000003,88.986333
168218,N6,191,LRP100b,24.4071667,89.0039167
168223,N7,191,LRP076f,23.4877774,89.4283882
168238,N8,191,LRP077,23.3165,89.9971386
168243,N805,191,LRP064b,23.0349441,89.8065556
168253,R140,191,LRP083,23.1219716,90.7561667
168263,R160,191,LRP077a,23.0698327,91.9086111
168268,R170,191,LRP057a,21.890638600000003,91.96575
168274,R203,191,LRP065c,23.8753604,91.040833
168286,R250,191,LRP083,24.8702493,92.425666
168289,R281,191,LRP067,24.8323882,92.1651389
168303,R360,191,LRP071,24.3793049,90.7595
168305,R370,191,LRP077a,24.9021667,91.0278327
168316,R545,191,LRP076a,24.9725549,88.74749969999999
168318,R547,191,LRP086,24.8795827,88.45388890000001
168328,R585,191,LRP082a,25.5428608,88.8356663
168345,R745,191,LRP083a,23.6324716,88.8608611
168367,R860,191,LRP050c,23.191694100000003,90.5462219
168369,R870,191,LRP064a,22.5706938,89.9714993
168372,R890,191,LRP103a,22.0503611,90.6276104
168539,Z1811,191,LRP191,21.4148333,92.1853052
168595,Z2834,191,LRP158a,25.2613056,89.9844441
168935,Z7710,191,LRP035,22.737333,89.9958608
169015,Z8708,191,LRP054a,22.2028889,90.01275
169024,Z8806,191,LRP083a,22.1842219,90.3046667
169035,N1,192,LRP088,23.4595833,91.1421386
169037,N102,192,LRP069,23.944333,91.116666
169041,N106,192,LRP055,22.6320549,92.1146389
169057,N2,192,LRP071b,24.054,90.9876386
169069,N3,192,LRP081,24.4849719,90.3952497
169073,N4,192,LRP075,24.3572222,89.94191629999999
169082,N5,192,LRP062c,23.851083300000003,89.90311109999999
169091,N509,192,LRP099,26.374471600000003,88.9794438
169103,N6,192,LRP100c,24.4069167,89.00363890000001
169108,N7,192,LRP077,23.4859997,89.42319379999999
169123,N8,192,LRP077a,23.313,89.9977774
169128,N805,192,LRP065,23.0344997,89.8084444
169138,R140,192,LRP083a,23.1167493,90.7587222
169148,R160,192,LRP077b,23.0701104,91.9107778
169153,R170,192,LRP057b,21.8904997,91.9657778
169159,R203,192,LRP065d,23.8753049,91.0409719
169171,R250,192,LRP084,24.867666,92.4169438
169174,R281,192,LRP067a,24.8258327,92.1601667
169188,R360,192,LRP071a,24.3730549,90.7584167
169190,R370,192,LRP077b,24.9022222,91.0279438
169201,R545,192,LRP077,24.9736104,88.74766629999999
169203,R547,192,LRP086a,24.8733882,88.45022220000001
169213,R585,192,LRP082b,25.5428608,88.83538859999999
169230,R745,192,LRP084,23.6282216,88.8611667
169252,R860,192,LRP051,23.1917497,90.5438886
169254,R870,192,LRP064b,22.5748604,89.9725827
169257,R890,192,LRP104,22.0549167,90.6293327
169424,Z1811,192,LRP191a,21.4146944,92.1853608
169480,Z2834,192,LRP158b,25.2613611,89.98438859999999
169820,Z7710,192,LRP035a,22.7334719,89.9893608
169900,Z8708,192,LRP054b,22.2028056,90.0128333
169909,Z8806,192,LRP083b,22.1837774,90.3021667
169920,N1,193,LRP088a,23.459,91.142333
169922,N102,193,LRP069a,23.949583,91.1169993
169926,N106,193,LRP055a,22.6378608,92.1161944
169942,N2,193,LRP072,24.0539722,90.9877219
169954,N3,193,LRP081a,24.4905552,90.3956386
169958,N4,193,LRP075a,24.360527800000003,89.9468886
169967,N5,193,LRP062d,23.8510556,89.9029444
169976,N509,193,LRP099a,26.3749993,88.9785827
169988,N6,193,LRP101,24.4064444,89.00316670000001
169993,N7,193,LRP077a,23.4856386,89.4190827
170008,N8,193,LRP077b,23.3092778,89.9982497
170013,N805,193,LRP065a,23.0341386,89.8107778
170023,R140,193,LRP084,23.1138889,90.7601944
170033,R160,193,LRP077c,23.0709438,91.9150556
170038,R170,193,LRP057c,21.8896386,91.966
170044,R203,193,LRP066,23.874166,91.044583
170056,R250,193,LRP084a,24.8674438,92.4149722
170059,R281,193,LRP067b,24.8285271,92.1617778
170073,R360,193,LRP072,24.3703604,90.7580278
170075,R370,193,LRP078,24.9035,91.03155490000002
170086,R545,193,LRP077a,24.9753327,88.7478886
170088,R547,193,LRP087,24.8711382,88.4489719
170098,R585,193,LRP083,25.542083,88.82980490000001
170115,R745,193,LRP085,23.6207771,88.8643611
170137,R860,193,LRP051a,23.191833,90.5485552
170139,R870,193,LRP065,22.5770549,89.97272159999999
170142,R890,193,LRP105,22.0616944,90.6241382
170309,Z1811,193,LRP191b,21.4128611,92.1865552
170365,Z2834,193,LRP158c,25.2619167,89.9831382
170705,Z7710,193,LRP035b,22.7332771,89.9875274
170785,Z8708,193,LRP055,22.1959163,90.0158056
170794,Z8806,193,LRP084,22.1831382,90.2978886
170805,N1,194,LRP089,23.4513056,91.1460552
170807,N102,194,LRP070,23.9536389,91.1168327
170811,N106,194,LRP055b,22.6378608,92.1161944
170827,N2,194,LRP072a,24.0508333,90.9901108
170839,N3,194,LRP081b,24.4919441,90.3953886
170843,N4,194,LRP075b,24.360527800000003,89.94769409999999
170852,N5,194,LRP063,23.8503611,89.89963859999999
170861,N509,194,LRP099b,26.3749993,88.9783604
170873,N6,194,LRP101a,24.4054444,88.9993608
170878,N7,194,LRP078,23.485388600000004,89.41366670000001
170893,N8,194,LRP077c,23.3086111,89.9983608
170898,N805,194,LRP065b,23.0316382,89.81625
170908,R140,194,LRP084a,23.1136389,90.7603056
170918,R160,194,LRP078,23.0718327,91.9163056
170923,R170,194,LRP058,21.8854163,91.9681938
170929,R203,194,LRP066a,23.8747493,91.0503611
170941,R250,194,LRP084b,24.8669438,92.4111667
170944,R281,194,LRP067c,24.8303882,92.16225
170958,R360,194,LRP072a,24.365777800000004,90.7575833
170960,R370,194,LRP078a,24.9037222,91.0323327
170971,R545,194,LRP078,24.9827216,88.74922190000001
170973,R547,194,LRP087a,24.8639722,88.4459163
170983,R585,194,LRP083a,25.5409719,88.82105490000001
171000,R745,194,LRP086,23.6176382,88.8731104
171022,R860,194,LRP051b,23.1917774,90.5494719
171024,R870,194,LRP065a,22.5790827,89.9728882
171027,R890,194,LRP105a,22.0629722,90.6227216
